"ensembl_gene_id" 	 "hgnc_symbol" 	 "external_gene_name" 	 "chromosome_name" 	 "start_position" 	 "end_position" 	 "transcript_count" 	 "gene_biotype"
"201" 	 "ENSG00000160062" 	 "ZBTB8A" 	 "ZBTB8A" 	 "1" 	 32539427 	 32605939 	 2 	 "protein_coding"
"202" 	 "ENSG00000160072" 	 "ATAD3B" 	 "ATAD3B" 	 "1" 	 1471769 	 1497848 	 5 	 "protein_coding"
"203" 	 "ENSG00000160075" 	 "SSU72" 	 "SSU72" 	 "1" 	 1541673 	 1574869 	 4 	 "protein_coding"
"204" 	 "ENSG00000160087" 	 "UBE2J2" 	 "UBE2J2" 	 "1" 	 1253909 	 1273885 	 20 	 "protein_coding"
"205" 	 "ENSG00000160094" 	 "ZNF362" 	 "ZNF362" 	 "1" 	 33256545 	 33300719 	 5 	 "protein_coding"
"206" 	 "ENSG00000160097" 	 "FNDC5" 	 "FNDC5" 	 "1" 	 32862268 	 32872482 	 7 	 "protein_coding"
"207" 	 "ENSG00000162408" 	 "NOL9" 	 "NOL9" 	 "1" 	 6521347 	 6554535 	 5 	 "protein_coding"
"208" 	 "ENSG00000162413" 	 "KLHL21" 	 "KLHL21" 	 "1" 	 6590724 	 6614607 	 6 	 "protein_coding"
"209" 	 "ENSG00000162419" 	 "GMEB1" 	 "GMEB1" 	 "1" 	 28668732 	 28719353 	 4 	 "protein_coding"
"210" 	 "ENSG00000162426" 	 "SLC45A1" 	 "SLC45A1" 	 "1" 	 8317826 	 8344167 	 4 	 "protein_coding"
"211" 	 "ENSG00000162430" 	 "SELENON" 	 "SELENON" 	 "1" 	 25800176 	 25818224 	 5 	 "protein_coding"
"212" 	 "ENSG00000162441" 	 "LZIC" 	 "LZIC" 	 "1" 	 9922113 	 9943407 	 5 	 "protein_coding"
"213" 	 "ENSG00000162444" 	 "RBP7" 	 "RBP7" 	 "1" 	 9997206 	 10016020 	 2 	 "protein_coding"
"214" 	 "ENSG00000162458" 	 "FBLIM1" 	 "FBLIM1" 	 "1" 	 15756607 	 15786594 	 15 	 "protein_coding"
"215" 	 "ENSG00000162461" 	 "SLC25A34" 	 "SLC25A34" 	 "1" 	 15736405 	 15741396 	 3 	 "protein_coding"
"216" 	 "ENSG00000162482" 	 "AKR7A3" 	 "AKR7A3" 	 "1" 	 19282558 	 19289250 	 1 	 "protein_coding"
"217" 	 "ENSG00000162493" 	 "PDPN" 	 "PDPN" 	 "1" 	 13583465 	 13617957 	 12 	 "protein_coding"
"218" 	 "ENSG00000162496" 	 "DHRS3" 	 "DHRS3" 	 "1" 	 12567910 	 12617731 	 4 	 "protein_coding"
"219" 	 "ENSG00000162510" 	 "MATN1" 	 "MATN1" 	 "1" 	 30711277 	 30723587 	 3 	 "protein_coding"
"220" 	 "ENSG00000162511" 	 "LAPTM5" 	 "LAPTM5" 	 "1" 	 30732469 	 30757820 	 3 	 "protein_coding"
"221" 	 "ENSG00000162512" 	 "SDC3" 	 "SDC3" 	 "1" 	 30869467 	 30908761 	 4 	 "protein_coding"
"222" 	 "ENSG00000162517" 	 "PEF1" 	 "PEF1" 	 "1" 	 31629862 	 31644896 	 8 	 "protein_coding"
"223" 	 "ENSG00000162520" 	 "SYNC" 	 "SYNC" 	 "1" 	 32680360 	 32703596 	 4 	 "protein_coding"
"224" 	 "ENSG00000162521" 	 "RBBP4" 	 "RBBP4" 	 "1" 	 32651142 	 32686211 	 19 	 "protein_coding"
"225" 	 "ENSG00000162522" 	 "KIAA1522" 	 "KIAA1522" 	 "1" 	 32741885 	 32774970 	 5 	 "protein_coding"
"226" 	 "ENSG00000162526" 	 "TSSK3" 	 "TSSK3" 	 "1" 	 32351521 	 32364312 	 4 	 "protein_coding"
"227" 	 "ENSG00000162542" 	 "TMCO4" 	 "TMCO4" 	 "1" 	 19682213 	 19799945 	 8 	 "protein_coding"
"228" 	 "ENSG00000162543" 	 "UBXN10" 	 "UBXN10" 	 "1" 	 20186085 	 20196048 	 1 	 "protein_coding"
"229" 	 "ENSG00000162545" 	 "CAMK2N1" 	 "CAMK2N1" 	 "1" 	 20482391 	 20486220 	 2 	 "protein_coding"
"230" 	 "ENSG00000162551" 	 "ALPL" 	 "ALPL" 	 "1" 	 21509372 	 21578412 	 7 	 "protein_coding"
"231" 	 "ENSG00000162571" 	 "TTLL10" 	 "TTLL10" 	 "1" 	 1173884 	 1197935 	 7 	 "protein_coding"
"232" 	 "ENSG00000162572" 	 "SCNN1D" 	 "SCNN1D" 	 "1" 	 1280436 	 1292029 	 8 	 "protein_coding"
"233" 	 "ENSG00000162576" 	 "MXRA8" 	 "MXRA8" 	 "1" 	 1352689 	 1361777 	 10 	 "protein_coding"
"234" 	 "ENSG00000162585" 	 "FAAP20" 	 "FAAP20" 	 "1" 	 2184461 	 2212720 	 15 	 "protein_coding"
"235" 	 "ENSG00000162591" 	 "MEGF6" 	 "MEGF6" 	 "1" 	 3489920 	 3611495 	 7 	 "protein_coding"
"236" 	 "ENSG00000163866" 	 "SMIM12" 	 "SMIM12" 	 "1" 	 34712737 	 34859816 	 6 	 "protein_coding"
"237" 	 "ENSG00000163867" 	 "ZMYM6" 	 "ZMYM6" 	 "1" 	 34986165 	 35031968 	 9 	 "protein_coding"
"238" 	 "ENSG00000168528" 	 "SERINC2" 	 "SERINC2" 	 "1" 	 31409565 	 31434680 	 6 	 "protein_coding"
"239" 	 "ENSG00000169403" 	 "PTAFR" 	 "PTAFR" 	 "1" 	 28147166 	 28193936 	 3 	 "protein_coding"
"240" 	 "ENSG00000169442" 	 "CD52" 	 "CD52" 	 "1" 	 26317957 	 26320523 	 3 	 "protein_coding"
"241" 	 "ENSG00000169504" 	 "CLIC4" 	 "CLIC4" 	 "1" 	 24745357 	 24844324 	 4 	 "protein_coding"
"242" 	 "ENSG00000169598" 	 "DFFB" 	 "DFFB" 	 "1" 	 3857267 	 3885429 	 12 	 "protein_coding"
"243" 	 "ENSG00000169641" 	 "LUZP1" 	 "LUZP1" 	 "1" 	 23084023 	 23177808 	 5 	 "protein_coding"
"244" 	 "ENSG00000169885" 	 "CALML6" 	 "CALML6" 	 "1" 	 1914827 	 1917296 	 4 	 "protein_coding"
"245" 	 "ENSG00000169914" 	 "OTUD3" 	 "OTUD3" 	 "1" 	 19882513 	 19912945 	 3 	 "protein_coding"
"246" 	 "ENSG00000169972" 	 "PUSL1" 	 "PUSL1" 	 "1" 	 1308567 	 1311677 	 5 	 "protein_coding"
"247" 	 "ENSG00000169991" 	 "IFFO2" 	 "IFFO2" 	 "1" 	 18904281 	 18956686 	 3 	 "protein_coding"
"248" 	 "ENSG00000171603" 	 "CLSTN1" 	 "CLSTN1" 	 "1" 	 9729026 	 9824526 	 5 	 "protein_coding"
"249" 	 "ENSG00000171608" 	 "PIK3CD" 	 "PIK3CD" 	 "1" 	 9651732 	 9729114 	 8 	 "protein_coding"
"250" 	 "ENSG00000171612" 	 "SLC25A33" 	 "SLC25A33" 	 "1" 	 9539482 	 9585179 	 1 	 "protein_coding"
"251" 	 "ENSG00000171621" 	 "SPSB1" 	 "SPSB1" 	 "1" 	 9292880 	 9369532 	 4 	 "protein_coding"
"252" 	 "ENSG00000171680" 	 "PLEKHG5" 	 "PLEKHG5" 	 "1" 	 6466092 	 6520061 	 13 	 "protein_coding"
"253" 	 "ENSG00000171729" 	 "TMEM51" 	 "TMEM51" 	 "1" 	 15152532 	 15220480 	 6 	 "protein_coding"
"254" 	 "ENSG00000171735" 	 "CAMTA1" 	 "CAMTA1" 	 "1" 	 6785324 	 7769706 	 16 	 "protein_coding"
"255" 	 "ENSG00000171819" 	 "ANGPTL7" 	 "ANGPTL7" 	 "1" 	 11189341 	 11195981 	 2 	 "protein_coding"
"256" 	 "ENSG00000171824" 	 "EXOSC10" 	 "EXOSC10" 	 "1" 	 11066618 	 11099881 	 11 	 "protein_coding"
"257" 	 "ENSG00000173369" 	 "C1QB" 	 "C1QB" 	 "1" 	 22652762 	 22661538 	 4 	 "protein_coding"
"258" 	 "ENSG00000173372" 	 "C1QA" 	 "C1QA" 	 "1" 	 22636506 	 22639608 	 3 	 "protein_coding"
"259" 	 "ENSG00000173436" 	 "MINOS1" 	 "MINOS1" 	 "1" 	 19596977 	 19629821 	 10 	 "protein_coding"
"260" 	 "ENSG00000173614" 	 "NMNAT1" 	 "NMNAT1" 	 "1" 	 9943428 	 9985501 	 5 	 "protein_coding"
"261" 	 "ENSG00000173641" 	 "HSPB7" 	 "HSPB7" 	 "1" 	 16014028 	 16019594 	 7 	 "protein_coding"
"262" 	 "ENSG00000175087" 	 "PDIK1L" 	 "PDIK1L" 	 "1" 	 26111165 	 26125543 	 4 	 "protein_coding"
"263" 	 "ENSG00000175130" 	 "MARCKSL1" 	 "MARCKSL1" 	 "1" 	 32333832 	 32336379 	 1 	 "protein_coding"
"264" 	 "ENSG00000175147" 	 "TMEM51-AS1" 	 "TMEM51-AS1" 	 "1" 	 15111815 	 15152464 	 2 	 "antisense"
"265" 	 "ENSG00000175206" 	 "NPPA" 	 "NPPA" 	 "1" 	 11845709 	 11848345 	 3 	 "protein_coding"
"266" 	 "ENSG00000175756" 	 "AURKAIP1" 	 "AURKAIP1" 	 "1" 	 1373730 	 1375495 	 6 	 "protein_coding"
"267" 	 "ENSG00000175793" 	 "SFN" 	 "SFN" 	 "1" 	 26863138 	 26864457 	 1 	 "protein_coding"
"268" 	 "ENSG00000176022" 	 "B3GALT6" 	 "B3GALT6" 	 "1" 	 1232265 	 1235041 	 1 	 "protein_coding"
"269" 	 "ENSG00000176261" 	 "ZBTB8OS" 	 "ZBTB8OS" 	 "1" 	 32600172 	 32650903 	 15 	 "protein_coding"
"270" 	 "ENSG00000177000" 	 "MTHFR" 	 "MTHFR" 	 "1" 	 11785723 	 11806920 	 19 	 "protein_coding"
"271" 	 "ENSG00000177133" 	 "LINC00982" 	 "LINC00982" 	 "1" 	 3059615 	 3068437 	 8 	 "antisense"
"272" 	 "ENSG00000177674" 	 "AGTRAP" 	 "AGTRAP" 	 "1" 	 11736084 	 11754802 	 14 	 "protein_coding"
"273" 	 "ENSG00000177757" 	 "FAM87B" 	 "FAM87B" 	 "1" 	 817371 	 819837 	 1 	 "lincRNA"
"274" 	 "ENSG00000178585" 	 "CTNNBIP1" 	 "CTNNBIP1" 	 "1" 	 9848276 	 9910336 	 4 	 "protein_coding"
"275" 	 "ENSG00000178821" 	 "TMEM52" 	 "TMEM52" 	 "1" 	 1917590 	 1919273 	 6 	 "protein_coding"
"276" 	 "ENSG00000179051" 	 "RCC2" 	 "RCC2" 	 "1" 	 17406760 	 17439724 	 3 	 "protein_coding"
"277" 	 "ENSG00000179163" 	 "FUCA1" 	 "FUCA1" 	 "1" 	 23845077 	 23868294 	 1 	 "protein_coding"
"278" 	 "ENSG00000179403" 	 "VWA1" 	 "VWA1" 	 "1" 	 1434861 	 1442882 	 4 	 "protein_coding"
"279" 	 "ENSG00000179743" 	 "" 	 "AL450998.2" 	 "1" 	 15834474 	 15848147 	 1 	 "antisense"
"280" 	 "ENSG00000180098" 	 "TRNAU1AP" 	 "TRNAU1AP" 	 "1" 	 28553085 	 28578545 	 10 	 "protein_coding"
"281" 	 "ENSG00000180198" 	 "RCC1" 	 "RCC1" 	 "1" 	 28505943 	 28539300 	 12 	 "protein_coding"
"282" 	 "ENSG00000180758" 	 "GPR157" 	 "GPR157" 	 "1" 	 9100305 	 9129170 	 3 	 "protein_coding"
"283" 	 "ENSG00000181773" 	 "GPR3" 	 "GPR3" 	 "1" 	 27392644 	 27395814 	 1 	 "protein_coding"
"284" 	 "ENSG00000182749" 	 "PAQR7" 	 "PAQR7" 	 "1" 	 25861210 	 25871253 	 1 	 "protein_coding"
"285" 	 "ENSG00000182866" 	 "LCK" 	 "LCK" 	 "1" 	 32251239 	 32286165 	 14 	 "protein_coding"
"286" 	 "ENSG00000182873" 	 "PRKCZ-AS1" 	 "PRKCZ-AS1" 	 "1" 	 2181794 	 2184389 	 2 	 "antisense"
"287" 	 "ENSG00000183615" 	 "FAM167B" 	 "FAM167B" 	 "1" 	 32247233 	 32248856 	 1 	 "protein_coding"
"288" 	 "ENSG00000183726" 	 "TMEM50A" 	 "TMEM50A" 	 "1" 	 25337917 	 25362361 	 6 	 "protein_coding"
"289" 	 "ENSG00000184007" 	 "PTP4A2" 	 "PTP4A2" 	 "1" 	 31906421 	 31944856 	 21 	 "protein_coding"
"290" 	 "ENSG00000184163" 	 "C1QTNF12" 	 "C1QTNF12" 	 "1" 	 1242446 	 1246722 	 5 	 "protein_coding"
"291" 	 "ENSG00000184677" 	 "ZBTB40" 	 "ZBTB40" 	 "1" 	 22451851 	 22531157 	 4 	 "protein_coding"
"292" 	 "ENSG00000186056" 	 "MATN1-AS1" 	 "MATN1-AS1" 	 "1" 	 30718504 	 30726827 	 4 	 "antisense"
"293" 	 "ENSG00000186301" 	 "MST1P2" 	 "MST1P2" 	 "1" 	 16645622 	 16650289 	 1 	 "unprocessed_pseudogene"
"294" 	 "ENSG00000186501" 	 "TMEM222" 	 "TMEM222" 	 "1" 	 27322145 	 27336400 	 11 	 "protein_coding"
"295" 	 "ENSG00000186510" 	 "CLCNKA" 	 "CLCNKA" 	 "1" 	 16018875 	 16034050 	 7 	 "protein_coding"
"296" 	 "ENSG00000186715" 	 "MST1L" 	 "MST1L" 	 "1" 	 16754910 	 16770237 	 5 	 "transcribed_unprocessed_pseudogene"
"297" 	 "ENSG00000186827" 	 "TNFRSF4" 	 "TNFRSF4" 	 "1" 	 1211326 	 1214138 	 3 	 "protein_coding"
"298" 	 "ENSG00000186891" 	 "TNFRSF18" 	 "TNFRSF18" 	 "1" 	 1203508 	 1206691 	 4 	 "protein_coding"
"299" 	 "ENSG00000187513" 	 "GJA4" 	 "GJA4" 	 "1" 	 34792998 	 34795747 	 2 	 "protein_coding"
"300" 	 "ENSG00000187583" 	 "PLEKHN1" 	 "PLEKHN1" 	 "1" 	 966497 	 975865 	 5 	 "protein_coding"
"301" 	 "ENSG00000187608" 	 "ISG15" 	 "ISG15" 	 "1" 	 1001138 	 1014541 	 3 	 "protein_coding"
"302" 	 "ENSG00000187730" 	 "GABRD" 	 "GABRD" 	 "1" 	 2019298 	 2030758 	 19 	 "protein_coding"
"303" 	 "ENSG00000187942" 	 "LDLRAD2" 	 "LDLRAD2" 	 "1" 	 21812265 	 21825221 	 3 	 "protein_coding"
"304" 	 "ENSG00000187952" 	 "HS6ST1P1" 	 "HS6ST1P1" 	 "1" 	 21428303 	 21429536 	 1 	 "processed_pseudogene"
"305" 	 "ENSG00000187961" 	 "KLHL17" 	 "KLHL17" 	 "1" 	 960587 	 965715 	 5 	 "protein_coding"
"306" 	 "ENSG00000188060" 	 "RAB42" 	 "RAB42" 	 "1" 	 28592200 	 28595443 	 2 	 "protein_coding"
"307" 	 "ENSG00000188157" 	 "AGRN" 	 "AGRN" 	 "1" 	 1020123 	 1056118 	 10 	 "protein_coding"
"308" 	 "ENSG00000188257" 	 "PLA2G2A" 	 "PLA2G2A" 	 "1" 	 19975431 	 19980416 	 7 	 "protein_coding"
"309" 	 "ENSG00000188290" 	 "HES4" 	 "HES4" 	 "1" 	 998962 	 1000172 	 4 	 "protein_coding"
"310" 	 "ENSG00000188529" 	 "SRSF10" 	 "SRSF10" 	 "1" 	 23964804 	 23980927 	 16 	 "protein_coding"
"311" 	 "ENSG00000188807" 	 "TMEM201" 	 "TMEM201" 	 "1" 	 9588922 	 9614873 	 5 	 "protein_coding"
"312" 	 "ENSG00000188976" 	 "NOC2L" 	 "NOC2L" 	 "1" 	 944204 	 959309 	 6 	 "protein_coding"
"313" 	 "ENSG00000189266" 	 "PNRC2" 	 "PNRC2" 	 "1" 	 23959109 	 23963462 	 4 	 "protein_coding"
"314" 	 "ENSG00000189337" 	 "KAZN" 	 "KAZN" 	 "1" 	 13892792 	 15118043 	 9 	 "protein_coding"
"315" 	 "ENSG00000189339" 	 "SLC35E2B" 	 "SLC35E2B" 	 "1" 	 1659529 	 1692728 	 5 	 "protein_coding"
"316" 	 "ENSG00000189409" 	 "MMP23B" 	 "MMP23B" 	 "1" 	 1632095 	 1635263 	 10 	 "protein_coding"
"317" 	 "ENSG00000197056" 	 "ZMYM1" 	 "ZMYM1" 	 "1" 	 35059786 	 35115859 	 10 	 "protein_coding"
"318" 	 "ENSG00000197245" 	 "FAM110D" 	 "FAM110D" 	 "1" 	 26159020 	 26163962 	 1 	 "protein_coding"
"319" 	 "ENSG00000197312" 	 "DDI2" 	 "DDI2" 	 "1" 	 15617500 	 15669044 	 6 	 "protein_coding"
"320" 	 "ENSG00000197530" 	 "MIB2" 	 "MIB2" 	 "1" 	 1615415 	 1630610 	 32 	 "protein_coding"
"321" 	 "ENSG00000197785" 	 "ATAD3A" 	 "ATAD3A" 	 "1" 	 1512151 	 1534687 	 7 	 "protein_coding"
"322" 	 "ENSG00000197989" 	 "SNHG12" 	 "SNHG12" 	 "1" 	 28578538 	 28582983 	 12 	 "antisense"
"323" 	 "ENSG00000198492" 	 "YTHDF2" 	 "YTHDF2" 	 "1" 	 28736621 	 28769775 	 9 	 "protein_coding"
"324" 	 "ENSG00000198746" 	 "GPATCH3" 	 "GPATCH3" 	 "1" 	 26890488 	 26900466 	 3 	 "protein_coding"
"325" 	 "ENSG00000198793" 	 "MTOR" 	 "MTOR" 	 "1" 	 11106535 	 11262507 	 7 	 "protein_coding"
"326" 	 "ENSG00000198830" 	 "HMGN2" 	 "HMGN2" 	 "1" 	 26472450 	 26475972 	 10 	 "protein_coding"
"327" 	 "ENSG00000198912" 	 "C1orf174" 	 "C1orf174" 	 "1" 	 3889125 	 3900293 	 3 	 "protein_coding"
"328" 	 "ENSG00000200087" 	 "SNORA73B" 	 "SNORA73B" 	 "1" 	 28508559 	 28508762 	 1 	 "snoRNA"
"329" 	 "ENSG00000201405" 	 "" 	 "RF00019" 	 "1" 	 23370254 	 23370346 	 1 	 "misc_RNA"
"330" 	 "ENSG00000203469" 	 "" 	 "AL354956.1" 	 "1" 	 10458555 	 10459338 	 1 	 "antisense"
"331" 	 "ENSG00000204138" 	 "PHACTR4" 	 "PHACTR4" 	 "1" 	 28369582 	 28500369 	 9 	 "protein_coding"
"332" 	 "ENSG00000204160" 	 "ZDHHC18" 	 "ZDHHC18" 	 "1" 	 26826710 	 26857602 	 5 	 "protein_coding"
"333" 	 "ENSG00000204178" 	 "MACO1" 	 "MACO1" 	 "1" 	 25430858 	 25500209 	 3 	 "protein_coding"
"334" 	 "ENSG00000204219" 	 "TCEA3" 	 "TCEA3" 	 "1" 	 23381061 	 23424740 	 6 	 "protein_coding"
"335" 	 "ENSG00000204859" 	 "ZBTB48" 	 "ZBTB48" 	 "1" 	 6580001 	 6589280 	 8 	 "protein_coding"
"336" 	 "ENSG00000205090" 	 "TMEM240" 	 "TMEM240" 	 "1" 	 1535174 	 1540453 	 3 	 "protein_coding"
"337" 	 "ENSG00000211454" 	 "AKR7L" 	 "AKR7L" 	 "1" 	 19265982 	 19274194 	 4 	 "polymorphic_pseudogene"
"338" 	 "ENSG00000214973" 	 "CHCHD3P3" 	 "CHCHD3P3" 	 "1" 	 27200834 	 27201473 	 1 	 "processed_pseudogene"
"339" 	 "ENSG00000215014" 	 "" 	 "AL645728.1" 	 "1" 	 1574975 	 1577075 	 1 	 "lincRNA"
"340" 	 "ENSG00000215788" 	 "TNFRSF25" 	 "TNFRSF25" 	 "1" 	 6461151 	 6466195 	 20 	 "protein_coding"
"341" 	 "ENSG00000215790" 	 "SLC35E2" 	 "SLC35E2" 	 "1" 	 1724838 	 1745999 	 6 	 "protein_coding"
"342" 	 "ENSG00000215908" 	 "CROCCP2" 	 "CROCCP2" 	 "1" 	 16618253 	 16657232 	 7 	 "transcribed_unprocessed_pseudogene"
"343" 	 "ENSG00000215915" 	 "ATAD3C" 	 "ATAD3C" 	 "1" 	 1449689 	 1470158 	 3 	 "protein_coding"
"344" 	 "ENSG00000218510" 	 "LINC00339" 	 "LINC00339" 	 "1" 	 22024558 	 22031223 	 13 	 "transcribed_processed_pseudogene"
"345" 	 "ENSG00000219481" 	 "NBPF1" 	 "NBPF1" 	 "1" 	 16562319 	 16613562 	 7 	 "protein_coding"
"346" 	 "ENSG00000220785" 	 "MTMR9LP" 	 "MTMR9LP" 	 "1" 	 32231658 	 32241620 	 4 	 "transcribed_unprocessed_pseudogene"
"347" 	 "ENSG00000221340" 	 "RNU6ATAC18P" 	 "RNU6ATAC18P" 	 "1" 	 12569972 	 12570072 	 1 	 "snRNA"
"348" 	 "ENSG00000221978" 	 "CCNL2" 	 "CCNL2" 	 "1" 	 1385711 	 1399328 	 20 	 "protein_coding"
"349" 	 "ENSG00000222112" 	 "RN7SKP16" 	 "RN7SKP16" 	 "1" 	 33336566 	 33336864 	 1 	 "misc_RNA"
"350" 	 "ENSG00000223989" 	 "" 	 "AL357140.1" 	 "1" 	 9848318 	 9850154 	 1 	 "antisense"
"351" 	 "ENSG00000224051" 	 "CPTP" 	 "CPTP" 	 "1" 	 1324756 	 1328897 	 3 	 "protein_coding"
"352" 	 "ENSG00000224066" 	 "" 	 "AL049795.1" 	 "1" 	 32204769 	 32206814 	 2 	 "antisense"
"353" 	 "ENSG00000224183" 	 "SDHDP6" 	 "SDHDP6" 	 "1" 	 25294164 	 25294643 	 1 	 "processed_pseudogene"
"354" 	 "ENSG00000224459" 	 "SLC25A34-AS1" 	 "SLC25A34-AS1" 	 "1" 	 15740051 	 15749896 	 1 	 "antisense"
"355" 	 "ENSG00000224870" 	 "" 	 "AL391244.1" 	 "1" 	 1399522 	 1402046 	 8 	 "processed_transcript"
"356" 	 "ENSG00000225159" 	 "NPM1P39" 	 "NPM1P39" 	 "1" 	 27206930 	 27207796 	 1 	 "processed_pseudogene"
"357" 	 "ENSG00000225285" 	 "LINC01770" 	 "LINC01770" 	 "1" 	 1430539 	 1434573 	 4 	 "lincRNA"
"358" 	 "ENSG00000225313" 	 "" 	 "AL513327.1" 	 "1" 	 33307348 	 33349245 	 11 	 "antisense"
"359" 	 "ENSG00000225602" 	 "MTOR-AS1" 	 "MTOR-AS1" 	 "1" 	 11143898 	 11149537 	 2 	 "antisense"
"360" 	 "ENSG00000225630" 	 "MTND2P28" 	 "MTND2P28" 	 "1" 	 629640 	 630683 	 1 	 "unprocessed_pseudogene"
"361" 	 "ENSG00000225643" 	 "" 	 "AL606491.1" 	 "1" 	 25581478 	 25590356 	 1 	 "lincRNA"
"362" 	 "ENSG00000225828" 	 "FAM229A" 	 "FAM229A" 	 "1" 	 32361270 	 32364278 	 4 	 "protein_coding"
"363" 	 "ENSG00000225880" 	 "LINC00115" 	 "LINC00115" 	 "1" 	 826206 	 827522 	 1 	 "lincRNA"
"364" 	 "ENSG00000225891" 	 "" 	 "AL513365.2" 	 "1" 	 26462756 	 26467282 	 1 	 "antisense"
"365" 	 "ENSG00000225972" 	 "MTND1P23" 	 "MTND1P23" 	 "1" 	 629062 	 629433 	 1 	 "unprocessed_pseudogene"
"366" 	 "ENSG00000226029" 	 "LINC01772" 	 "LINC01772" 	 "1" 	 16460948 	 16468481 	 1 	 "lincRNA"
"367" 	 "ENSG00000226396" 	 "" 	 "AL031727.1" 	 "1" 	 19608114 	 19608568 	 1 	 "processed_pseudogene"
"368" 	 "ENSG00000226457" 	 "RPL22P3" 	 "RPL22P3" 	 "1" 	 16369150 	 16369530 	 1 	 "processed_pseudogene"
"369" 	 "ENSG00000226526" 	 "" 	 "AL049569.1" 	 "1" 	 16978926 	 17005091 	 1 	 "antisense"
"370" 	 "ENSG00000226698" 	 "" 	 "AL034380.1" 	 "1" 	 26876133 	 26878245 	 1 	 "antisense"
"371" 	 "ENSG00000226849" 	 "" 	 "AL109811.1" 	 "1" 	 11068471 	 11073097 	 1 	 "antisense"
"372" 	 "ENSG00000226944" 	 "" 	 "AL031847.1" 	 "1" 	 6204840 	 6205780 	 1 	 "antisense"
"373" 	 "ENSG00000227001" 	 "NBPF2P" 	 "NBPF2P" 	 "1" 	 21424625 	 21427967 	 1 	 "unprocessed_pseudogene"
"374" 	 "ENSG00000227372" 	 "TP73-AS1" 	 "TP73-AS1" 	 "1" 	 3735601 	 3747336 	 10 	 "transcribed_unitary_pseudogene"
"375" 	 "ENSG00000227409" 	 "ZMYM4-AS1" 	 "ZMYM4-AS1" 	 "1" 	 35358822 	 35366077 	 1 	 "antisense"
"376" 	 "ENSG00000227751" 	 "" 	 "AC004824.1" 	 "1" 	 17406760 	 17407382 	 1 	 "antisense"
"377" 	 "ENSG00000227775" 	 "" 	 "AL031282.1" 	 "1" 	 1724512 	 1737251 	 4 	 "transcribed_processed_pseudogene"
"378" 	 "ENSG00000227959" 	 "" 	 "AL451042.2" 	 "1" 	 16155211 	 16157329 	 1 	 "antisense"
"379" 	 "ENSG00000228037" 	 "" 	 "AL139246.3" 	 "1" 	 2581560 	 2584533 	 1 	 "lincRNA"
"380" 	 "ENSG00000228172" 	 "" 	 "AL020996.1" 	 "1" 	 25816749 	 25820797 	 3 	 "antisense"
"381" 	 "ENSG00000228327" 	 "" 	 "AL669831.1" 	 "1" 	 725885 	 778626 	 2 	 "transcribed_unprocessed_pseudogene"
"382" 	 "ENSG00000228463" 	 "" 	 "AP006222.1" 	 "1" 	 257864 	 359681 	 6 	 "transcribed_processed_pseudogene"
"383" 	 "ENSG00000228589" 	 "SPCS2P4" 	 "SPCS2P4" 	 "1" 	 28095742 	 28096422 	 1 	 "processed_pseudogene"
"384" 	 "ENSG00000228594" 	 "FNDC10" 	 "FNDC10" 	 "1" 	 1598012 	 1600096 	 1 	 "protein_coding"
"385" 	 "ENSG00000228794" 	 "LINC01128" 	 "LINC01128" 	 "1" 	 825138 	 859446 	 15 	 "processed_transcript"
"386" 	 "ENSG00000229044" 	 "" 	 "AL451070.1" 	 "1" 	 31333067 	 31346799 	 1 	 "antisense"
"387" 	 "ENSG00000229167" 	 "" 	 "AC114488.1" 	 "1" 	 31571585 	 31575573 	 1 	 "antisense"
"388" 	 "ENSG00000229344" 	 "MTCO2P12" 	 "MTCO2P12" 	 "1" 	 632757 	 633438 	 1 	 "unprocessed_pseudogene"
"389" 	 "ENSG00000229388" 	 "LINC01715" 	 "LINC01715" 	 "1" 	 28643228 	 28648581 	 2 	 "lincRNA"
"390" 	 "ENSG00000229447" 	 "" 	 "AC114495.2" 	 "1" 	 31263245 	 31263681 	 1 	 "processed_pseudogene"
"391" 	 "ENSG00000229484" 	 "" 	 "AC243836.1" 	 "1" 	 12527724 	 12528420 	 1 	 "lincRNA"
"392" 	 "ENSG00000229994" 	 "RPL5P4" 	 "RPL5P4" 	 "1" 	 35350722 	 35351607 	 1 	 "processed_pseudogene"
"393" 	 "ENSG00000230092" 	 "" 	 "AL669831.4" 	 "1" 	 800879 	 817712 	 2 	 "transcribed_unprocessed_pseudogene"
"394" 	 "ENSG00000230163" 	 "" 	 "AL122010.1" 	 "1" 	 34850694 	 34851555 	 1 	 "antisense"
"395" 	 "ENSG00000230337" 	 "" 	 "AL109811.2" 	 "1" 	 11099675 	 11102100 	 2 	 "antisense"
"396" 	 "ENSG00000230415" 	 "LINC01786" 	 "LINC01786" 	 "1" 	 1275223 	 1280420 	 2 	 "lincRNA"
"397" 	 "ENSG00000230424" 	 "" 	 "AL035413.1" 	 "1" 	 19210501 	 19240704 	 1 	 "antisense"
"398" 	 "ENSG00000230679" 	 "ENO1-AS1" 	 "ENO1-AS1" 	 "1" 	 8878835 	 8879894 	 1 	 "antisense"
"399" 	 "ENSG00000231050" 	 "" 	 "AL109917.1" 	 "1" 	 1891471 	 1892658 	 1 	 "antisense"
"400" 	 "ENSG00000231105" 	 "" 	 "AL031728.1" 	 "1" 	 21293290 	 21299774 	 1 	 "antisense"
